AMD A10 PRO-7800B APU,0.0,65.0,2014-10-01,FM2+,3500.0,2
AMD PRO A8-8670E,0.0,35.0,2017-08-01,AM4,2800.0,4
AMD PRO A8-9600,119.0,65.0,2016-09-01,AM4,3100.0,2
AMD Ryzen 3 1200,54.5,65.0,2017-06-01,AM4,3100.0,4
AMD Ryzen 3 1300X,74.98,65.0,2017-08-01,AM4,3500.0,4
AMD Ryzen 3 2200G,248.02,65.0,2018-02-01,AM4,3500.0,4
AMD Ryzen 3 2200GE,0.0,35.0,2018-08-01,AM4,3200.0,4
AMD Ryzen 3 2300X,178.09,65.0,2019-01-01,AM4,3500.0,4
AMD Ryzen 3 3100,134.99,65.0,2020-05-01,AM4,3600.0,4
AMD Ryzen 3 3200G,94.99,65.0,2019-07-01,AM4,3600.0,4
AMD Ryzen 3 3200GE,0.0,35.0,2020-07-01,AM4,3300.0,4
AMD Ryzen 3 3300X,235.0,65.0,2020-05-01,AM4,3800.0,4
AMD Ryzen 3 4100,113.5,65.0,2022-04-01,AM4,3800.0,4
AMD Ryzen 3 4300G,149.66,65.0,2020-07-01,AM4,3800.0,4
AMD Ryzen 3 4300GE,0.0,35.0,2020-10-01,AM4,3500.0,4
AMD Ryzen 3 5300G,0.0,65.0,2021-06-01,AM4,4000.0,4
AMD Ryzen 3 5300GE,0.0,35.0,2021-06-01,AM4,3600.0,4
AMD Ryzen 3 PRO 1200,0.0,65.0,2017-08-01,AM4,3100.0,4
AMD Ryzen 3 PRO 1300,0.0,65.0,2017-09-01,AM4,3500.0,4
AMD Ryzen 3 PRO 2100GE,0.0,35.0,2019-05-01,AM4,3200.0,2
AMD Ryzen 3 PRO 2200G,0.0,65.0,2018-03-01,AM4,3500.0,4
AMD Ryzen 3 PRO 2200GE,0.0,35.0,2018-05-01,AM4,3200.0,4
AMD Ryzen 3 PRO 3200G,0.0,65.0,2019-10-01,AM4,3600.0,4
AMD Ryzen 3 PRO 4200G,0.0,65.0,2021-02-01,FP6,3800.0,4
AMD Ryzen 3 PRO 4350G,0.0,65.0,2020-07-01,AM4,3800.0,4
AMD Ryzen 3 PRO 4350GE,0.0,35.0,2020-07-01,AM4,3500.0,4
AMD Ryzen 3 PRO 5350G,0.0,65.0,2021-06-01,AM4,4000.0,4
AMD Ryzen 3 PRO 5350GE,0.0,35.0,2021-06-01,AM4,3600.0,4
AMD Ryzen 5 1400,71.98,65.0,2017-04-01,AM4,3200.0,4
AMD Ryzen 5 1500X,70.7,65.0,2017-04-01,AM4,3500.0,4
AMD Ryzen 5 1600,73.79,65.0,2017-03-01,AM4,3200.0,6
AMD Ryzen 5 1600X,81.18,95.0,2017-04-01,AM4,3600.0,6
AMD Ryzen 5 2400G,121.3,65.0,2018-02-01,AM4,3600.0,4
AMD Ryzen 5 2400GE,0.0,35.0,2018-06-01,AM4,3200.0,4
AMD Ryzen 5 2500X,0.0,65.0,2019-02-01,AM4,3600.0,4
AMD Ryzen 5 2600,79.89,65.0,2018-04-01,AM4,3400.0,6
AMD Ryzen 5 2600X,203.0,95.0,2018-04-01,AM4,3600.0,6
AMD Ryzen 5 3350G,0.0,65.0,2020-11-01,AM4,3600.0,4
AMD Ryzen 5 3400G,144.99,65.0,2019-07-01,AM4,3700.0,4
AMD Ryzen 5 3400GE,0.0,35.0,2020-04-01,AM4,3300.0,4
AMD Ryzen 5 3500,0.0,65.0,2019-10-01,AM4,3600.0,6
AMD Ryzen 5 3500X,179.99,65.0,2019-10-01,AM4,3600.0,6
AMD Ryzen 5 3600,114.73,65.0,2019-06-01,AM4,3600.0,6
AMD Ryzen 5 3600X,230.0,95.0,2019-07-01,AM4,3800.0,6
AMD Ryzen 5 3600XT,349.0,95.0,2020-07-01,AM4,3800.0,6
AMD Ryzen 5 4500,79.0,65.0,2022-04-01,AM4,3600.0,6
AMD Ryzen 5 4600G,104.0,65.0,2020-07-01,AM4,3700.0,6
AMD Ryzen 5 4600GE,0.0,35.0,2020-09-01,AM4,3300.0,6
AMD Ryzen 5 5500,81.82,65.0,2022-04-01,AM4,3600.0,6
AMD Ryzen 5 5600,139.0,65.0,2022-04-01,AM4,3500.0,6
AMD Ryzen 5 5600G,127.99,65.0,2021-05-01,AM4,3900.0,6
AMD Ryzen 5 5600GE,0.0,35.0,2021-06-01,AM4,3400.0,6
AMD Ryzen 5 5600X,147.99,65.0,2020-10-01,AM4,3700.0,6
AMD Ryzen 5 7600X,247.0,105.0,2022-09-01,AM5,4700.0,6
AMD Ryzen 5 PRO 1500,0.0,65.0,2017-07-01,AM4,3500.0,4
AMD Ryzen 5 PRO 1600,0.0,65.0,2017-09-01,AM4,3200.0,6
AMD Ryzen 5 PRO 2400G,0.0,65.0,2018-05-01,AM4,3600.0,4
AMD Ryzen 5 PRO 2400GE,0.0,35.0,2018-05-01,AM4,3200.0,4
AMD Ryzen 5 PRO 2600,0.0,65.0,2018-08-01,AM4,3400.0,6
AMD Ryzen 5 PRO 3350G,0.0,65.0,2020-06-01,AM4,3600.0,4
AMD Ryzen 5 PRO 3400G,0.0,65.0,2019-10-01,AM4,3700.0,4
AMD Ryzen 5 PRO 3400GE,0.0,35.0,2019-10-01,AM4,3300.0,4
AMD Ryzen 5 PRO 3600,0.0,65.0,2019-07-01,AM4,3600.0,6
AMD Ryzen 5 PRO 4650G,144.49,65.0,2020-07-01,AM4,3700.0,6
AMD Ryzen 5 PRO 4650GE,0.0,35.0,2020-09-01,AM4,3300.0,6
AMD Ryzen 5 PRO 5645,0.0,0.0,2022-09-01,AM4,3700.0,6
AMD Ryzen 5 PRO 5650G,0.0,65.0,2021-06-01,AM4,3900.0,6
AMD Ryzen 5 PRO 5650GE,0.0,35.0,2021-06-01,AM4,3400.0,6
AMD Ryzen 7 1700,101.66,65.0,2017-03-01,AM4,3000.0,8
AMD Ryzen 7 1700X,135.96,95.0,2017-03-01,AM4,3400.0,8
AMD Ryzen 7 1800X,295.0,95.0,2017-02-01,AM4,3600.0,8
AMD Ryzen 7 2700,143.99,65.0,2018-04-01,AM4,3200.0,8
AMD Ryzen 7 2700E,0.0,45.0,2019-09-01,AM4,2800.0,8
AMD Ryzen 7 2700X,128.86,105.0,2018-04-01,AM4,3700.0,8
AMD Ryzen 7 3700X,260.0,65.0,2019-07-01,AM4,3600.0,8
AMD Ryzen 7 3800X,291.0,105.0,2019-07-01,AM4,3900.0,8
AMD Ryzen 7 3800XT,450.0,105.0,2020-07-01,AM4,3900.0,8
AMD Ryzen 7 4700G,237.3,65.0,2020-09-01,AM4,3600.0,8
AMD Ryzen 7 4700GE,0.0,35.0,2020-09-01,AM4,3100.0,8
AMD Ryzen 7 5700,0.0,0.0,2022-08-01,AM4,3700.0,8
AMD Ryzen 7 5700G,178.61,65.0,2021-05-01,AM4,3800.0,8
AMD Ryzen 7 5700GE,0.0,35.0,2021-06-01,AM4,3200.0,8
AMD Ryzen 7 5700X,199.99,65.0,2022-04-01,AM4,3400.0,8
AMD Ryzen 7 5800,0.0,65.0,2021-03-01,AM4,3400.0,8
AMD Ryzen 7 5800X,239.99,105.0,2020-11-01,AM4,3800.0,8
AMD Ryzen 7 5800X3D,366.0,105.0,2022-04-01,AM4,3400.0,8
AMD Ryzen 7 7700X,340.01,105.0,2022-10-01,AM5,4500.0,8
AMD Ryzen 7 PRO 1700,0.0,65.0,2017-09-01,AM4,3000.0,8
AMD Ryzen 7 PRO 1700X,0.0,95.0,2017-06-01,AM4,3400.0,8
AMD Ryzen 7 PRO 2700,0.0,65.0,2018-08-01,AM4,3200.0,8
AMD Ryzen 7 PRO 2700X,0.0,105.0,2018-07-01,AM4,3700.0,8
AMD Ryzen 7 PRO 3700,329.99,65.0,2019-09-01,AM4,3600.0,8
AMD Ryzen 7 PRO 4700G,0.0,65.0,2020-08-01,AM4,3600.0,8
AMD Ryzen 7 PRO 4750G,259.99,65.0,2020-07-01,AM4,3600.0,8
AMD Ryzen 7 PRO 4750GE,0.0,35.0,2020-09-01,AM4,3100.0,8
AMD Ryzen 7 PRO 5750G,0.0,65.0,2021-06-01,AM4,3800.0,8
AMD Ryzen 7 PRO 5750GE,0.0,35.0,2021-06-01,AM4,3200.0,8
AMD Ryzen 7 PRO 5845,0.0,65.0,2022-09-01,AM4,3400.0,8
AMD Ryzen 9 3900,504.74,65.0,2019-10-01,AM4,3100.0,12
AMD Ryzen 9 3900X,380.0,105.0,2019-07-01,AM4,3800.0,12
AMD Ryzen 9 3900XT,369.99,105.0,2020-07-01,AM4,3800.0,12
AMD Ryzen 9 3950X,541.3,105.0,2019-11-01,AM4,3500.0,16
AMD Ryzen 9 5900,0.0,65.0,2021-04-01,AM4,3000.0,12
AMD Ryzen 9 5900X,340.0,105.0,2020-11-01,AM4,3700.0,12
AMD Ryzen 9 5950X,498.99,105.0,2020-10-01,AM4,3400.0,16
AMD Ryzen 9 7900X,439.99,170.0,2022-09-01,AM5,4700.0,12
AMD Ryzen 9 7950X,573.84,170.0,2022-09-01,AM5,4500.0,16
AMD Ryzen 9 PRO 3900,0.0,65.0,2019-09-01,AM4,3100.0,12
AMD Ryzen 9 PRO 5945,0.0,0.0,2022-09-01,AM4,3000.0,12
AMD Ryzen Threadripper 1900X,199.99,180.0,2017-09-01,sTR4,3800.0,8
AMD Ryzen Threadripper 1920,0.0,140.0,2021-08-01,sTR4,3200.0,12
AMD Ryzen Threadripper 1920X,300.0,180.0,2017-08-01,sTR4,3500.0,12
AMD Ryzen Threadripper 1950X,548.7,180.0,2017-08-01,sTR4,3400.0,16
AMD Ryzen Threadripper 2920X,992.0,180.0,2018-11-01,sTR4,3500.0,12
AMD Ryzen Threadripper 2950X,1454.0,180.0,2018-09-01,sTR4,3500.0,16
AMD Ryzen Threadripper 2990X,0.0,250.0,2018-10-01,TR4,3400.0,32
AMD Ryzen Threadripper 3960X,1355.0,280.0,2019-12-01,sTRX4,3800.0,24
AMD Ryzen Threadripper 3970X,3168.99,280.0,2019-12-01,sTRX4,3700.0,32
AMD Ryzen Threadripper 3990X,7462.95,280.0,2020-02-01,sTRX4,2900.0,64
AMD Sempron 140,11.95,45.0,2009-08-01,AM3,2700.0,1
AMD Sempron 145,39.99,45.0,2010-10-01,AM3,2800.0,1
AMD Sempron 150,14.95,45.0,2011-04-01,AM3,2900.0,1
AMD Sempron 2200+,39.95,0.0,2009-01-01,Socket A,1500.0,1
AMD Sempron 2300+,45.0,0.0,2009-03-01,Socket A,1583.0,1
AMD Sempron 240,36.1,65.0,2018-10-01,FM2,2900.0,2
AMD Sempron 2400+,12.99,0.0,2008-12-01,Socket A,1667.0,1
AMD Sempron 2500+,59.95,0.0,2009-03-01,Socket A,1750.0,1
AMD Sempron 2600+,34.95,0.0,2008-12-01,Socket A,1833.0,1
AMD Sempron 2800+,29.95,62.0,2008-12-01,AM2,2000.0,1
AMD Sempron 3000+,34.95,62.0,2008-12-01,AM2,2000.0,1
AMD Sempron 3100+,65.0,62.0,2009-03-01,754,1800.0,1
AMD Sempron 3200+,124.68,62.0,2009-01-01,AM2,1800.0,1
AMD Sempron 3300+,20.0,62.0,2008-12-01,754,2200.0,1
AMD Sempron 3400+,86.68,62.0,2008-12-01,AM2,2000.0,1
AMD Sempron 3500+,24.99,62.0,2009-03-01,AM2,2000.0,1
AMD Sempron 3600+,15.0,62.0,2009-03-01,AM2,2000.0,1
AMD Sempron 3800+,14.99,62.0,2008-12-01,AM2,2200.0,1
AMD Sempron LE-1100,34.95,45.0,2009-03-01,AM2,1900.0,1
AMD Sempron LE-1150,14.94,45.0,2009-03-01,AM2,2000.0,1
AMD Sempron LE-1200,14.95,45.0,2009-03-01,AM2,2100.0,1
AMD Sempron LE-1250,99.99,45.0,2009-02-01,AM2,2200.0,1
AMD Sempron LE-1300,27.0,45.0,2009-05-01,AM2,2300.0,1
AMD Sempron X2 198 Dual-Core,0.0,65.0,2015-05-01,FM1,2500.0,2
AMD Ryzen 9 5950X,2494.95,105.0,2020-10-01,AM4,3400.0,16
Intel Atom 230 @ 1.60GHz,0.0,4.0,2009-03-01,BGA437,1600.0,1
Intel Atom 330 @ 1.60GHz,0.0,8.0,2009-02-01,BGA437,1600.0,2
Intel Atom D2500 @ 1.86GHz,0.0,10.0,2012-04-01,BGA559,1860.0,2
Intel Atom D2550 @ 1.86GHz,0.0,10.0,2012-07-01,BGA559,1867.0,2
Intel Atom D2700 @ 2.13GHz,0.0,10.0,2011-12-01,BGA559,2130.0,2
Intel Atom D410 @ 1.66GHz,635.99,10.0,2010-02-01,BGA559,1660.0,1
Intel Atom D425 @ 1.80GHz,992.98,10.0,2011-01-01,BGA559,1800.0,1
Intel Atom D510 @ 1.66GHz,97.16,13.0,2010-01-01,BGA559,1660.0,2
Intel Atom D525 @ 1.80GHz,0.0,13.0,2010-06-01,BGA559,1800.0,2
Intel Atom E3815 @ 1.46GHz,135.0,5.0,2014-05-01,FCBGA1170,1460.0,1
Intel Atom E3825 @ 1.33GHz,70.32,6.0,2014-06-01,FCBGA1170,1330.0,2
Intel Atom E3845 @ 1.91GHz,0.0,10.0,2014-05-01,FCBGA1170,1910.0,4
Intel Celeron 1.80GHz,0.0,66.1,2009-03-01,PPGA478,1800.0,1
Intel Celeron 1019Y @ 1.00GHz,0.0,10.0,2014-05-01,FCBGA1023,1000.0,2
Intel Celeron 1047UE @ 1.40GHz,0.0,17.0,2014-02-01,FCBGA1023,1400.0,2
Intel Celeron 2.00GHz,0.0,52.8,2009-02-01,PPGA478,2000.0,1
Intel Celeron 2.80GHz,0.0,68.4,2008-12-01,PPGA478,2800.0,1
Intel Celeron 220 @ 1.20GHz,0.0,19.0,2009-03-01,BGA479,1200.0,1
Intel Celeron 420 @ 1.60GHz,49.95,35.0,2009-02-01,LGA775,1600.0,1
Intel Celeron 430 @ 1.80GHz,59.95,35.0,2009-02-01,LGA775,1800.0,1
Intel Celeron 440 @ 2.00GHz,40.99,35.0,2009-03-01,LGA775,2000.0,1
Intel Celeron 450 @ 2.20GHz,299.0,35.0,2009-03-01,LGA775,2200.0,1
Intel Celeron D 347 @ 3.06GHz,0.0,86.0,2008-11-01,PLGA775,3060.0,1
Intel Celeron D 352 @ 3.20GHz,0.0,86.0,2009-02-01,PLGA775,3200.0,1
Intel Celeron D 356 @ 3.33GHz,0.0,86.0,2009-03-01,PLGA775,3330.0,1
Intel Celeron D 360 @ 3.46GHz,0.0,65.0,2008-12-01,PLGA775,3460.0,1
Intel Celeron D 420 @ 1.60GHz,0.0,35.0,2011-04-01,LGA775,1600.0,1
Intel Celeron E1200 @ 1.60GHz,99.95,65.0,2008-12-01,LGA775,1600.0,2
Intel Celeron E1400 @ 2.00GHz,14.0,65.0,2009-02-01,LGA775,2000.0,2
Intel Celeron E1500 @ 2.20GHz,19.65,65.0,2009-05-01,LGA775,2200.0,2
Intel Celeron E1600 @ 2.40GHz,0.0,65.0,2009-10-01,LGA775,2400.0,2
Intel Celeron E3200 @ 2.40GHz,19.99,65.0,2009-08-01,LGA775,2400.0,2
Intel Celeron E3300 @ 2.50GHz,64.78,65.0,2009-09-01,LGA775,2500.0,2
Intel Celeron E3400 @ 2.60GHz,39.99,65.0,2010-03-01,LGA775,2600.0,2
Intel Celeron E3500 @ 2.70GHz,19.99,65.0,2011-03-01,LGA775,2700.0,2
Intel Celeron G1101 @ 2.27GHz,19.77,73.0,2011-04-01,FCLGA1156,2270.0,2
Intel Celeron G1610 @ 2.60GHz,37.0,55.0,2012-12-01,FCLGA1155,2600.0,2
Intel Celeron G1610T @ 2.30GHz,14.98,35.0,2013-11-01,LGA1155,2300.0,2
Intel Celeron G1620 @ 2.70GHz,70.1,55.0,2013-02-01,FCLGA1155,2700.0,2
Intel Celeron G1620T @ 2.40GHz,42.0,35.0,2014-03-01,LGA1155,2400.0,2
Intel Celeron G1630 @ 2.80GHz,69.99,55.0,2013-10-01,FCLGA1155,2800.0,2
Intel Celeron G1820 @ 2.70GHz,48.29,53.0,2014-01-01,FCLGA1150,2700.0,2
Intel Celeron G1820T @ 2.40GHz,42.0,35.0,2014-02-01,LGA1150,2400.0,2
Intel Celeron G1820TE @ 2.20GHz,0.0,35.0,2014-10-01,LGA1150,2200.0,2
Intel Celeron G1830 @ 2.80GHz,89.0,53.0,2014-02-01,LGA1150,2800.0,2
Intel Celeron G1840 @ 2.80GHz,54.96,53.0,2014-06-01,FCLGA1150,2800.0,2
Intel Celeron G1840T @ 2.50GHz,0.0,35.0,2015-04-01,LGA1150,2500.0,2
Intel Celeron G1850 @ 2.90GHz,99.0,54.0,2014-05-01,FCLGA1150,2900.0,2
Intel Celeron G3900 @ 2.80GHz,51.99,51.0,2016-02-01,FCLGA1151,2800.0,2
Intel Celeron G3920 @ 2.90GHz,1017.98,51.0,2016-06-01,FCLGA1151,2900.0,2
Intel Celeron G3930 @ 2.90GHz,29.99,51.0,2017-02-01,FCLGA1151,2900.0,2
Intel Celeron G3930T @ 2.70GHz,94.0,35.0,2018-11-01,FCLGA1151,2700.0,2
Intel Celeron G3930TE @ 2.70GHz,42.0,35.0,2019-08-01,FCLGA1151,2700.0,2
Intel Celeron G3950 @ 3.00GHz,143.0,51.0,2017-03-01,FCLGA1151,3000.0,2
Intel Celeron G440 @ 1.60GHz,91.0,35.0,2012-02-01,LGA1155,1600.0,1
Intel Celeron G460 @ 1.80GHz,55.0,35.0,2012-02-01,LGA1155,1800.0,1
Intel Celeron G465 @ 1.90GHz,40.0,35.0,2012-01-01,LGA1155,1900.0,1
Intel Celeron G470 @ 2.00GHz,35.15,35.0,2014-03-01,LGA1155,2000.0,1
Intel Celeron G4900 @ 3.10GHz,86.38,54.0,2018-06-01,FCLGA1151-2,3100.0,2
Intel Celeron G4900T @ 2.90GHz,68.95,35.0,2018-03-01,FCLGA1151-2,2900.0,2
Intel Celeron G4920 @ 3.20GHz,126.89,54.0,2018-08-01,FCLGA1151-2,3200.0,2
Intel Celeron G4930 @ 3.20GHz,52.99,54.0,2019-09-01,FCLGA1151-2,3200.0,2
Intel Celeron G4930T @ 3.00GHz,42.0,35.0,2020-07-01,FCLGA1151,3000.0,2
Intel Celeron G4950 @ 3.30GHz,119.99,54.0,2021-03-01,FCLGA1151,3300.0,2
Intel Celeron G530 @ 2.40GHz,24.99,65.0,2011-09-01,LGA1155,2400.0,2
Intel Celeron G530T @ 2.00GHz,16.99,35.0,2011-01-01,LGA1155,2000.0,2
Intel Celeron G540 @ 2.50GHz,11.03,65.0,2011-10-01,LGA1155,2500.0,2
Intel Celeron G540T @ 2.10GHz,0.0,35.0,2012-07-01,LGA1155,2100.0,2
Intel Celeron G550 @ 2.60GHz,49.0,65.0,2012-07-01,LGA1155,2600.0,2
Intel Celeron G550T @ 2.20GHz,0.0,35.0,2014-08-01,LGA1155,2200.0,2
Intel Celeron G555 @ 2.70GHz,53.98,65.0,2012-01-01,LGA1155,2700.0,2
Intel Celeron G5900 @ 3.40GHz,72.49,58.0,2020-06-01,FCLGA1200,3400.0,2
Intel Celeron G5900T @ 3.20GHz,42.0,35.0,2021-10-01,FCLGA1200,3200.0,2
Intel Celeron G5905 @ 3.50GHz,36.99,58.0,2020-09-01,FCLGA1200,3500.0,2
Intel Celeron G5905T @ 3.30GHz,42.0,35.0,2021-05-01,FCLGA1200,3300.0,2
Intel Celeron G5920 @ 3.50GHz,53.0,58.0,2020-12-01,FCLGA1200,3500.0,2
Intel Celeron G5925 @ 3.60GHz,64.99,58.0,2021-06-01,FCLGA1200,3600.0,2
Intel Celeron G6900T,42.0,35.0,2022-07-01,FCLGA1700,2800.0,2
Intel Celeron J1750 @ 2.41GHz,0.0,10.0,2014-04-01,FCBGA1170,2410.0,2
Intel Celeron J1800 @ 2.41GHz,0.0,10.0,2014-02-01,FCBGA1170,2410.0,2
Intel Celeron J1850 @ 1.99GHz,0.0,10.0,2013-10-01,FCBGA1170,1990.0,4
Intel Celeron J1900 @ 1.99GHz,0.0,10.0,2014-01-01,FCBGA1170,1990.0,4
Intel Celeron J3060 @ 1.60GHz,0.0,6.0,2016-08-01,BGA1170,1600.0,2
Intel Celeron J3160 @ 1.60GHz,0.0,6.0,2016-05-01,BGA1170,1600.0,4
Intel Celeron J3455 @ 1.50GHz,349.0,10.0,2016-10-01,FCBGA1296,1500.0,4
Intel Celeron J3455E @ 1.50GHz,0.0,10.0,2020-08-01,FCBGA1296,1500.0,4
Intel Celeron J4005 @ 2.00GHz,168.75,10.0,2018-02-01,FCBGA1090,2000.0,2
Intel Celeron J4025 @ 2.00GHz,0.0,10.0,2020-02-01,FCBGA1090,2000.0,2
Intel Celeron J4105 @ 1.50GHz,107.0,10.0,2018-01-01,FCBGA1090,1500.0,4
Intel Celeron J4125 @ 2.00GHz,0.0,10.0,2020-02-01,FCBGA1090,2000.0,4
Intel Celeron N5095 @ 2.00GHz,0.0,15.0,2021-08-01,FCBGA1338,2000.0,4
Intel Celeron N5095A @ 2.00GHz,0.0,15.0,2022-03-01,FCBGA1338,2000.0,4
Intel Core Duo L2300 @ 1.50GHz,0.0,15.0,2010-02-01,BGA479,1500.0,2
Intel Core Duo T2050 @ 1.60GHz,0.0,31.0,2008-12-01,PGA478,1600.0,2
Intel Core i3-10100 @ 3.60GHz,104.0,65.0,2020-05-01,FCLGA1200,3600.0,4
Intel Core i3-10100F @ 3.60GHz,75.99,65.0,2020-10-01,FCLGA1200,3600.0,4
Intel Core i3-10105 @ 3.70GHz,114.99,65.0,2021-04-01,FCLGA1200,3700.0,4
Intel Core i3-10105F @ 3.70GHz,85.19,0.0,2021-03-01,FCLGA1200,3700.0,4
Intel Core i3-10105T @ 3.00GHz,122.0,35.0,2021-06-01,FCLGA1200,3000.0,4
Intel Core i3-10300 @ 3.70GHz,169.99,65.0,2020-06-01,FCLGA1200,3700.0,4
Intel Core i3-10300T @ 3.00GHz,193.97,35.0,2020-09-01,FCLGA1200,3000.0,4
Intel Core i3-10305 @ 3.80GHz,169.99,65.0,2021-06-01,FCLGA1200,3800.0,4
Intel Core i3-10305T @ 3.00GHz,143.0,35.0,2021-06-01,FCLGA1200,3000.0,4
Intel Core i3-10320 @ 3.80GHz,139.99,65.0,2020-12-01,FCLGA1200,3800.0,4
Intel Core i3-10325 @ 3.90GHz,190.1,65.0,2022-01-01,FCLGA1200,3900.0,4
Intel Core i3-12100,122.0,60.0,2022-01-01,FCLGA1700,3300.0,4
Intel Core i3-12100F,115.99,58.0,2022-01-01,FCLGA1700,3300.0,4
Intel Core i3-12100T,122.0,35.0,2022-03-01,FCLGA1700,2200.0,4
Intel Core i3-12300,143.0,60.0,2022-02-01,LGA 1700,3500.0,4
Intel Core i3-12300T,157.0,35.0,2022-11-01,FCLGA1700,2300.0,4
Intel Core i3-2100 @ 3.10GHz,49.0,65.0,2011-01-01,LGA1155,3100.0,2
Intel Core i3-2100T @ 2.50GHz,20.98,35.0,2011-02-01,LGA1155,2500.0,2
Intel Core i3-2102 @ 3.10GHz,58.0,65.0,2016-03-01,FCLGA1155,3100.0,2
Intel Core i3-2105 @ 3.10GHz,112.97,65.0,2011-07-01,LGA1155,3100.0,2
Intel Core i3-2120 @ 3.30GHz,32.0,65.0,2011-02-01,LGA1155,3300.0,2
Intel Core i3-2120T @ 2.60GHz,75.0,35.0,2011-09-01,LGA1155,2600.0,2
Intel Core i3-2125 @ 3.30GHz,152.0,65.0,2011-09-01,LGA1155,3300.0,2
Intel Core i3-2130 @ 3.40GHz,53.19,65.0,2011-09-01,LGA1155,3400.0,2
Intel Core i3-2330E @ 2.20GHz,0.0,35.0,2014-04-01,rPGA988,2200.0,2
Intel Core i3-3210 @ 3.20GHz,70.0,55.0,2013-01-01,LGA1155,3200.0,2
Intel Core i3-3220 @ 3.30GHz,41.96,55.0,2012-08-01,LGA1155,3300.0,2
Intel Core i3-3220T @ 2.80GHz,199.0,35.0,2012-09-01,LGA1155,2800.0,2
Intel Core i3-3225 @ 3.30GHz,172.0,55.0,2012-09-01,LGA1155,3300.0,2
Intel Core i3-3229Y @ 1.40GHz,0.0,13.0,2013-01-01,BGA1023,1400.0,2
Intel Core i3-3240 @ 3.40GHz,33.0,55.0,2012-03-01,LGA1155,3400.0,2
Intel Core i3-3240T @ 2.90GHz,0.0,35.0,2012-01-01,LGA1155,2900.0,2
Intel Core i3-3245 @ 3.40GHz,145.0,55.0,2013-01-01,LGA1155,3400.0,2
Intel Core i3-3250 @ 3.50GHz,80.1,55.0,2013-01-01,LGA1155,3500.0,2
Intel Core i3-3250T @ 3.00GHz,0.0,35.0,2016-03-01,FCLGA1155,3000.0,2
Intel Core i3-4010Y @ 1.30GHz,0.0,11.5,2013-12-01,BGA1168,1300.0,2
Intel Core i3-4020Y @ 1.50GHz,0.0,11.5,2014-01-01,BGA1168,1500.0,2
Intel Core i3-4130 @ 3.40GHz,53.88,54.0,2013-01-01,LGA1150,3400.0,2
Intel Core i3-4130T @ 2.90GHz,248.56,35.0,2013-01-01,LGA1150,2900.0,2
Intel Core i3-4150 @ 3.50GHz,72.83,54.0,2014-05-01,FCLGA1150,3500.0,2
Intel Core i3-4150T @ 3.00GHz,417.42,35.0,2014-07-01,FCLGA1150,3000.0,2
Intel Core i3-4160 @ 3.60GHz,168.64,54.0,2014-08-01,FCLGA1150,3600.0,2
Intel Core i3-4160T @ 3.10GHz,59.99,35.0,2014-10-01,LGA1150,3100.0,2
Intel Core i3-4170 @ 3.70GHz,43.72,54.0,2015-05-01,LGA1150,3700.0,2
Intel Core i3-4170T @ 3.20GHz,199.95,35.0,2015-10-01,LGA1150,3200.0,2
Intel Core i3-4330 @ 3.50GHz,169.95,54.0,2013-01-01,LGA1150,3500.0,2
Intel Core i3-4330T @ 3.00GHz,0.0,35.0,2014-02-01,LGA1150,3000.0,2
Intel Core i3-4330TE @ 2.40GHz,0.0,35.0,2014-01-01,LGA1150,2400.0,2
Intel Core i3-4340 @ 3.60GHz,149.99,54.0,2013-01-01,LGA1150,3600.0,2
Intel Core i3-4350 @ 3.60GHz,114.88,54.0,2014-06-01,LGA1150,3600.0,2
Intel Core i3-4360 @ 3.70GHz,110.99,54.0,2014-05-01,FCLGA1150,3700.0,2
Intel Core i3-4360T @ 3.20GHz,0.0,35.0,2014-08-01,LGA1150,3200.0,2
Intel Core i3-4370 @ 3.80GHz,123.99,54.0,2014-09-01,LGA1150,3800.0,2
Intel Core i3-4370T @ 3.30GHz,138.0,35.0,2017-11-01,FCLGA1150,3300.0,2
Intel Core i3-4570T @ 2.90GHz,0.0,35.0,2014-02-01,FCLGA1150,2900.0,2
Intel Core i3-530 @ 2.93GHz,19.97,73.0,2010-01-01,LGA1156,2930.0,2
