AMD A10 PRO-7800B APU,0.0,65.0,2014-10-01,FM2+,3500.0,2
Intel Core i3-540 @ 3.07GHz,179.95,73.0,2010-01-01,LGA1156,3070.0,2
Intel Core i3-550 @ 3.20GHz,261.0,73.0,2010-06-01,LGA1156,3200.0,2
Intel Core i3-560 @ 3.33GHz,36.97,73.0,2010-09-01,LGA1156,3330.0,2
Intel Core i3-6098P @ 3.60GHz,81.63,54.0,2016-02-01,LGA 1151,3600.0,2
Intel Core i3-6100 @ 3.70GHz,115.0,51.0,2015-10-01,LGA 1151,3700.0,2
Intel Core i3-6100T @ 3.20GHz,105.99,35.0,2015-11-01,LGA 1151,3200.0,2
Intel Core i3-6100TE @ 2.70GHz,0.0,35.0,2015-12-01,LGA 1151,2700.0,2
Intel Core i3-6300 @ 3.80GHz,89.04,51.0,2015-10-01,LGA 1151,3800.0,2
Intel Core i3-6300T @ 3.30GHz,90.0,35.0,2015-10-01,LGA 1151,3300.0,2
Intel Core i3-6320 @ 3.90GHz,96.6,51.0,2015-10-01,LGA 1151,3900.0,2
Intel Core i3-7100 @ 3.90GHz,115.0,51.0,2017-01-01,FCLGA1151,3900.0,2
Intel Core i3-7100T @ 3.40GHz,149.88,35.0,2017-02-01,FCLGA1151,3400.0,2
Intel Core i3-7101E @ 3.90GHz,117.0,54.0,2020-01-01,FCLGA1151,3900.0,2
Intel Core i3-7101TE @ 3.40GHz,117.0,35.0,2017-10-01,FCLGA1151,3400.0,2
Intel Core i3-7300 @ 4.00GHz,140.97,51.0,2017-01-01,FCLGA1151,4000.0,2
Intel Core i3-7300T @ 3.50GHz,181.59,35.0,2017-05-01,FCLGA1151,3500.0,2
Intel Core i3-7320 @ 4.10GHz,128.94,51.0,2017-01-01,FCLGA1151,4100.0,2
Intel Core i3-7350K @ 4.20GHz,109.99,60.0,2017-01-01,FCLGA1151,4200.0,2
Intel Core i3-8100 @ 3.60GHz,59.99,65.0,2017-10-01,FCLGA1151-2,3600.0,4
Intel Core i3-8100T @ 3.10GHz,219.05,35.0,2018-08-01,FCLGA1151-2,3100.0,4
Intel Core i3-8300 @ 3.70GHz,169.97,62.0,2018-06-01,FCLGA1151-2,3700.0,4
Intel Core i3-8300T @ 3.20GHz,158.95,25.0,2018-06-01,FCLGA1151-2,3200.0,4
Intel Core i3-8350K @ 4.00GHz,133.6,91.0,2017-10-01,FCLGA1151-2,4000.0,4
Intel Core i3-9100 @ 3.60GHz,99.99,65.0,2019-06-01,FCLGA1151-2,3600.0,4
Intel Core i3-9100F @ 3.60GHz,98.99,65.0,2019-05-01,FCLGA1151-2,3600.0,4
Intel Core i3-9100T @ 3.10GHz,122.0,35.0,2019-07-01,FCLGA1151-2,3100.0,4
Intel Core i3-9300 @ 3.70GHz,255.0,62.0,2019-07-01,FCLGA1151-2,3700.0,4
Intel Core i3-9300T @ 3.20GHz,143.0,35.0,2019-07-01,FCLGA1151-2,3200.0,4
Intel Core i3-9320 @ 3.70GHz,215.67,62.0,2019-09-01,FCLGA1151-2,3700.0,4
Intel Core i3-9350K @ 4.00GHz,293.22,91.0,2020-05-01,FCLGA1151,4000.0,4
Intel Core i3-9350KF @ 4.00GHz,146.07,91.0,2019-05-01,FCLGA1151-2,4000.0,4
Intel Core i5 750S @ 2.40GHz,210.19,82.0,2012-07-01,LGA1156,2400.0,4
Intel Core i5 E 520 @ 2.40GHz,0.0,35.0,2010-01-01,BGA1288,2400.0,2
Intel Core i5-10400 @ 2.90GHz,140.99,65.0,2020-05-01,FCLGA1200,2900.0,6
Intel Core i5-10400F @ 2.90GHz,121.09,65.0,2020-06-01,FCLGA1200,2900.0,6
Intel Core i5-10400T @ 2.00GHz,182.0,35.0,2020-08-01,FCLGA1200,2000.0,6
Intel Core i5-10500 @ 3.10GHz,195.99,65.0,2020-06-01,FCLGA1200,3100.0,6
Intel Core i5-10500T @ 2.30GHz,192.0,35.0,2020-06-01,FCLGA1200,2300.0,6
Intel Core i5-10505 @ 3.20GHz,0.0,65.0,2021-06-01,FCLGA1200,3200.0,6
Intel Core i5-10600 @ 3.30GHz,208.42,65.0,2020-06-01,FCLGA1200,3300.0,6
Intel Core i5-10600K @ 4.10GHz,176.92,125.0,2020-05-01,FCLGA1200,4100.0,6
Intel Core i5-10600KF @ 4.10GHz,169.99,125.0,2020-07-01,FCLGA1200,4100.0,6
Intel Core i5-10600T @ 2.40GHz,213.0,35.0,2020-09-01,FCLGA1200,2400.0,6
Intel Core i5-11400 @ 2.60GHz,144.83,65.0,2021-03-01,FCLGA1200,2600.0,6
Intel Core i5-11400F @ 2.60GHz,130.0,65.0,2021-03-01,FCLGA1200,2600.0,6
Intel Core i5-11400T @ 1.30GHz,182.0,35.0,2021-06-01,FCLGA1200,1300.0,6
Intel Core i5-11500 @ 2.70GHz,222.73,65.0,2021-04-01,FCLGA1200,2700.0,6
Intel Core i5-11500T @ 1.50GHz,192.0,35.0,2021-09-01,FCLGA1200,1500.0,6
Intel Core i5-11600 @ 2.80GHz,247.98,65.0,2021-04-01,FCLGA1200,2800.0,6
Intel Core i5-11600K @ 3.90GHz,214.99,125.0,2021-04-01,FCLGA1200,3900.0,6
Intel Core i5-11600KF @ 3.90GHz,196.94,125.0,2021-04-01,FCLGA1200,3900.0,6
Intel Core i5-11600T @ 1.70GHz,213.0,35.0,2021-11-01,FCLGA1200,1700.0,6
Intel Core i5-12400,192.0,65.0,2022-01-01,LGA 1700,2500.0,6
Intel Core i5-12400F,176.45,65.0,2022-01-01,FCLGA1700,2500.0,6
Intel Core i5-12400T,169.99,74.0,2022-08-01,FCLGA1700,1800.0,6
Intel Core i5-12490F,212.22,65.0,2022-06-01,LGA1700,3000.0,6
Intel Core i5-12500,202.0,65.0,2022-01-01,LGA 1700,3000.0,6
Intel Core i5-12500T,202.0,35.0,2022-04-01,FCLGA1700,2000.0,6
Intel Core i5-12600,280.24,65.0,2022-01-01,LGA 1700,3300.0,6
Intel Core i5-12600K,259.99,150.0,2021-11-01,FCLGA1700,3700.0,6
Intel Core i5-12600KF,233.99,150.0,2021-11-01,FCLGA1700,3600.0,6
Intel Core i5-12600T,0.0,35.0,2022-03-01,FCLGA1700,2100.0,6
Intel Core i5-13400,0.0,65.0,2022-08-01,FCLGA1700,2500.0,6
Intel Core i5-13500,0.0,0.0,2022-08-01,FCLGA1700,2500.0,6
Intel Core i5-13600K,319.99,125.0,2022-09-01,FCLGA1700,3500.0,6
Intel Core i5-13600KF,309.79,125.0,2022-10-01,FCLGA1700,3500.0,6
Intel Core i5-2300 @ 2.80GHz,40.26,95.0,2011-01-01,LGA1155,2800.0,4
Intel Core i5-2310 @ 2.90GHz,99.99,95.0,2011-06-01,LGA1155,2900.0,4
Intel Core i5-2320 @ 3.00GHz,26.41,95.0,2011-09-01,LGA1155,3000.0,4
Intel Core i5-2380P @ 3.10GHz,183.43,95.0,2012-03-01,LGA1155,3100.0,4
Intel Core i5-2390T @ 2.70GHz,99.9,35.0,2011-08-01,LGA1155,2700.0,2
Intel Core i5-2400 @ 3.10GHz,50.1,95.0,2010-12-01,LGA1155,3100.0,4
Intel Core i5-2400S @ 2.50GHz,110.19,65.0,2011-01-01,LGA1155,2500.0,4
Intel Core i5-2405S @ 2.50GHz,216.18,65.0,2011-06-01,LGA1155,2500.0,4
Intel Core i5-2415M @ 2.30GHz,0.0,35.0,2011-02-01,BGA1023,2300.0,2
Intel Core i5-2450P @ 3.20GHz,129.99,95.0,2012-02-01,LGA1155,3200.0,4
Intel Core i5-2500 @ 3.30GHz,50.19,95.0,2010-12-01,LGA1155,3300.0,4
Intel Core i5-2500K @ 3.30GHz,71.43,95.0,2010-12-01,LGA1155,3300.0,4
Intel Core i5-2500S @ 2.70GHz,55.34,65.0,2011-02-01,LGA1155,2700.0,4
Intel Core i5-2500T @ 2.30GHz,89.99,45.0,2011-06-01,LGA1155,2300.0,4
Intel Core i5-2515E @ 2.50GHz,0.0,35.0,2011-12-01,BGA1023,2500.0,2
Intel Core i5-2550K @ 3.40GHz,103.88,95.0,2012-02-01,LGA1155,3400.0,4
Intel Core i5-3330 @ 3.00GHz,114.9,77.0,2012-10-01,LGA1155,3000.0,4
Intel Core i5-3330S @ 2.70GHz,199.95,65.0,2012-01-01,LGA1155,2700.0,4
Intel Core i5-3335S @ 2.70GHz,0.0,65.0,2012-09-01,LGA1155,2700.0,4
Intel Core i5-3339Y @ 1.50GHz,0.0,13.0,2013-01-01,BGA1023,1500.0,2
Intel Core i5-3340 @ 3.10GHz,195.0,77.0,2013-10-01,LGA1155,3100.0,4
Intel Core i5-3340S @ 2.80GHz,319.19,65.0,2013-11-01,LGA1155,2800.0,4
Intel Core i5-3350P @ 3.10GHz,223.19,69.0,2012-10-01,LGA1155,3100.0,4
Intel Core i5-3439Y @ 1.50GHz,0.0,13.0,2013-01-01,BGA1023,1500.0,2
Intel Core i5-3450 @ 3.10GHz,115.0,77.0,2012-04-01,LGA1155,3100.0,4
Intel Core i5-3450S @ 2.80GHz,95.0,65.0,2012-05-01,LGA1155,2800.0,4
Intel Core i5-3470 @ 3.20GHz,100.0,77.0,2012-07-01,LGA1155,3200.0,4
Intel Core i5-3470S @ 2.90GHz,72.03,65.0,2012-07-01,LGA1155,2900.0,4
Intel Core i5-3470T @ 2.90GHz,269.95,35.0,2012-06-01,LGA1155,2900.0,2
Intel Core i5-3475S @ 2.90GHz,249.95,65.0,2012-01-01,LGA1155,2900.0,4
Intel Core i5-3550 @ 3.30GHz,335.31,77.0,2012-03-01,LGA1155,3300.0,4
Intel Core i5-3550S @ 3.00GHz,319.95,65.0,2012-06-01,LGA1155,3000.0,4
Intel Core i5-3570 @ 3.40GHz,95.03,77.0,2012-07-01,LGA1155,3400.0,4
Intel Core i5-3570K @ 3.40GHz,55.19,77.0,2012-04-01,LGA1155,3400.0,4
Intel Core i5-3570S @ 3.10GHz,105.0,65.0,2012-07-01,LGA1155,3100.0,4
Intel Core i5-3570T @ 2.30GHz,0.0,45.0,2012-09-01,LGA1155,2300.0,4
Intel Core i5-4200H @ 2.80GHz,0.0,47.0,2014-01-01,BGA1364,2800.0,2
Intel Core i5-4200Y @ 1.40GHz,0.0,11.5,2013-01-01,BGA1168,1400.0,2
Intel Core i5-4202Y @ 1.60GHz,0.0,11.5,2014-02-01,FCBGA1168,1600.0,2
Intel Core i5-4210Y @ 1.50GHz,0.0,11.0,2013-01-01,BGA1168,1500.0,2
Intel Core i5-4300Y @ 1.60GHz,0.0,11.5,2013-01-01,BGA1168,1600.0,2
Intel Core i5-4302Y @ 1.60GHz,0.0,11.5,2014-01-01,FCBGA1168,1600.0,2
Intel Core i5-4400E @ 2.70GHz,266.0,37.0,2014-03-01,BGA1364,2700.0,2
Intel Core i5-4430 @ 3.00GHz,78.5,84.0,2013-06-01,LGA1150,3000.0,4
Intel Core i5-4430S @ 2.70GHz,91.99,65.0,2013-12-01,LGA1150,2700.0,4
Intel Core i5-4440 @ 3.10GHz,14.99,84.0,2013-01-01,FCLGA1150,3100.0,4
Intel Core i5-4440S @ 2.80GHz,125.0,65.0,2013-12-01,LGA1150,2800.0,4
Intel Core i5-4460 @ 3.20GHz,43.99,84.0,2014-05-01,LGA1150,3200.0,4
Intel Core i5-4460S @ 2.90GHz,159.95,65.0,2014-05-01,LGA1150,2900.0,4
Intel Core i5-4460T @ 1.90GHz,0.0,35.0,2014-09-01,LGA1150,1900.0,4
Intel Core i5-4470 @ 3.30GHz,0.0,84.0,2022-10-01,LGA1150,3300.0,4
Intel Core i5-4470S @ 3.00GHz,0.0,65.0,2020-09-01,LGA1150,3000.0,4
Intel Core i5-4570 @ 3.20GHz,88.47,84.0,2013-06-01,LGA1150,3200.0,4
Intel Core i5-4570R @ 2.70GHz,0.0,65.0,2013-04-01,FCBGA1364,2700.0,4
Intel Core i5-4570S @ 2.90GHz,111.0,65.0,2013-06-01,LGA1150,2900.0,4
Intel Core i5-4570T @ 2.90GHz,372.4,35.0,2013-01-01,LGA1150,2900.0,2
Intel Core i5-4570TE @ 2.70GHz,341.99,35.0,2014-09-01,LGA1150,2700.0,2
Intel Core i5-4590 @ 3.30GHz,72.19,84.0,2014-05-01,LGA1150,3300.0,4
Intel Core i5-4590S @ 3.00GHz,260.0,65.0,2014-05-01,LGA1150,3000.0,4
Intel Core i5-4590T @ 2.00GHz,102.06,35.0,2014-06-01,LGA1150,2000.0,4
Intel Core i5-4670 @ 3.40GHz,82.58,84.0,2013-06-01,LGA1150,3400.0,4
Intel Core i5-4670K @ 3.40GHz,129.96,84.0,2013-06-01,LGA1150,3400.0,4
Intel Core i5-4670K CPT @ 3.40GHz,0.0,84.0,2014-12-01,LGA1150,3400.0,4
Intel Core i5-4670R @ 3.00GHz,276.0,65.0,2018-07-01,FCBGA1364,3000.0,4
Intel Core i5-4670S @ 3.10GHz,213.0,65.0,2013-01-01,FCLGA1150,3100.0,4
Intel Core i5-4670T @ 2.30GHz,259.02,45.0,2013-06-01,FCLGA1150,2300.0,4
Intel Core i5-4690 @ 3.50GHz,43.99,84.0,2014-05-01,LGA1150,3500.0,4
Intel Core i5-4690K @ 3.50GHz,76.11,88.0,2014-06-01,LGA1150,3500.0,4
Intel Core i5-4690S @ 3.20GHz,249.99,65.0,2014-05-01,LGA1150,3200.0,4
Intel Core i5-4690T @ 2.50GHz,0.0,45.0,2014-12-01,LGA1150,2500.0,4
Intel Core i5-5575R @ 2.80GHz,0.0,65.0,2015-12-01,LGA1150,2800.0,4
Intel Core i5-5675C @ 3.10GHz,159.99,65.0,2015-07-01,FCLGA1150,3100.0,4
Intel Core i5-5675R @ 3.10GHz,0.0,65.0,2016-06-01,FCBGA1364,3100.0,4
Intel Core i5-6400 @ 2.70GHz,85.91,65.0,2015-08-01,LGA 1151,2700.0,4
Intel Core i5-6400T @ 2.20GHz,159.99,35.0,2015-12-01,LGA 1151,2200.0,4
Intel Core i5-6402P @ 2.80GHz,104.0,65.0,2016-04-01,LGA 1151,2800.0,4
Intel Core i5-650 @ 3.20GHz,223.0,73.0,2010-01-01,LGA1156,3200.0,2
Intel Core i5-6500 @ 3.20GHz,34.99,65.0,2015-09-01,LGA 1151,3200.0,4
Intel Core i5-6500T @ 2.50GHz,221.52,35.0,2015-10-01,LGA 1151,2500.0,4
Intel Core i5-6500TE @ 2.30GHz,489.95,35.0,2015-12-01,LGA 1151,2300.0,4
Intel Core i5-655K @ 3.20GHz,76.87,73.0,2010-06-01,LGA1156,3200.0,2
Intel Core i5-660 @ 3.33GHz,334.99,73.0,2009-12-01,LGA1156,3330.0,2
Intel Core i5-6600 @ 3.30GHz,100.0,65.0,2015-09-01,LGA 1151,3300.0,4
Intel Core i5-6600K @ 3.50GHz,82.0,91.0,2015-08-01,FCLGA1151,3500.0,4
Intel Core i5-6600T @ 2.70GHz,121.98,35.0,2015-10-01,LGA 1151,2700.0,4
Intel Core i5-661 @ 3.33GHz,178.85,87.0,2010-01-01,LGA1156,3330.0,2
Intel Core i5-670 @ 3.47GHz,291.0,73.0,2010-01-01,LGA1156,3470.0,2
Intel Core i5-680 @ 3.60GHz,38.0,73.0,2010-05-01,LGA1156,3600.0,2
Intel Core i5-7400 @ 3.00GHz,85.0,65.0,2017-01-01,FCLGA1151,3000.0,4
Intel Core i5-7400T @ 2.40GHz,133.85,35.0,2016-11-01,LGA1151,2400.0,4
Intel Core i5-750 @ 2.67GHz,162.82,95.0,2009-09-01,LGA1156,2670.0,4
Intel Core i5-7500 @ 3.40GHz,122.68,65.0,2016-12-01,LGA1151,3400.0,4
Intel Core i5-7500T @ 2.70GHz,114.11,35.0,2017-01-01,FCLGA1151,2700.0,4
Intel Core i5-760 @ 2.80GHz,265.0,95.0,2010-07-01,LGA1156,2800.0,4
Intel Core i5-7600 @ 3.50GHz,129.99,65.0,2017-01-01,FCLGA1151,3500.0,4
Intel Core i5-7600K @ 3.80GHz,149.99,91.0,2017-01-01,FCLGA1151,3800.0,4
Intel Core i5-7600T @ 2.80GHz,147.91,35.0,2017-01-01,FCLGA1151,2800.0,4
Intel Core i5-7640X @ 4.00GHz,142.86,112.0,2017-07-01,FCLGA2066,4000.0,4
Intel Core i5-8400 @ 2.80GHz,157.2,65.0,2017-10-01,FCLGA1151-2,2800.0,6
Intel Core i5-8400T @ 1.70GHz,239.84,35.0,2018-05-01,FCLGA1151-2,1700.0,6
Intel Core i5-8500 @ 3.00GHz,138.0,65.0,2018-03-01,FCLGA1151-2,3000.0,6
Intel Core i5-8500T @ 2.10GHz,250.94,35.0,2018-04-01,FCLGA1151-2,2100.0,6
Intel Core i5-8600 @ 3.10GHz,174.18,65.0,2018-05-01,FCLGA1151-2,3100.0,6
Intel Core i5-8600K @ 3.60GHz,184.5,95.0,2017-10-01,FCLGA1151-2,3600.0,6
Intel Core i5-8600T @ 2.30GHz,199.99,35.0,2018-04-01,FCLGA1151-2,2300.0,6
Intel Core i5-9400 @ 2.90GHz,179.35,65.0,2019-03-01,FCLGA1151-2,2900.0,6
Intel Core i5-9400T @ 1.80GHz,182.0,35.0,2019-07-01,FCLGA1151-2,1800.0,6
Intel Core i5-9500 @ 3.00GHz,173.99,65.0,2019-05-01,FCLGA1151-2,3000.0,6
Intel Core i5-9500F @ 3.00GHz,186.0,65.0,2019-07-01,FCLGA1151-2,3000.0,6
Intel Core i5-9500T @ 2.20GHz,192.0,35.0,2019-05-01,FCLGA1151-2,2200.0,6
Intel Core i5-9600 @ 3.10GHz,152.41,65.0,2019-09-01,FCLGA1151-2,3100.0,6
Intel Core i5-9600K @ 3.70GHz,209.99,95.0,2018-10-01,FCLGA1151-2,3700.0,6
Intel Core i5-9600KF @ 3.70GHz,166.02,95.0,2019-05-01,FCLGA1151-2,3700.0,6
Intel Core i5-9600T @ 2.30GHz,213.0,35.0,2019-11-01,FCLGA1151-2,2300.0,6
Intel Core i7-10700 @ 2.90GHz,266.61,65.0,2020-06-01,FCLGA1200,2900.0,8
Intel Core i7-10700F @ 2.90GHz,260.46,65.0,2020-07-01,FCLGA1200,2900.0,8
Intel Core i7-10700K @ 3.80GHz,269.99,125.0,2020-05-01,FCLGA1200,3800.0,8
Intel Core i7-10700KF @ 3.80GHz,308.0,125.0,2020-06-01,FCLGA1200,3800.0,8
Intel Core i7-10700T @ 2.00GHz,413.99,35.0,2020-07-01,FCLGA1200,2000.0,8
Intel Core i7-11700 @ 2.50GHz,299.99,95.0,2021-01-01,FCLGA1200,2500.0,8
Intel Core i7-11700F @ 2.50GHz,270.75,65.0,2021-04-01,FCLGA1200,2500.0,8
Intel Core i7-11700K @ 3.60GHz,289.0,125.0,2020-12-01,FCLGA1200,3600.0,8
Intel Core i7-11700KF @ 3.60GHz,309.99,125.0,2021-03-01,FCLGA1200,3600.0,8
Intel Core i7-11700T @ 1.40GHz,323.0,35.0,2021-10-01,FCLGA1200,1400.0,8
Intel Core i7-12700,328.98,65.0,2022-01-01,FCLGA1700,2100.0,8
Intel Core i7-12700F,269.99,65.0,2022-01-01,FCLGA1700,2100.0,8
Intel Core i7-12700K,409.0,190.0,2021-11-01,FCLGA1700,3600.0,8
Intel Core i7-12700KF,297.0,190.0,2021-11-01,FCLGA1700,3600.0,8
Intel Core i7-12700T,339.0,35.0,2022-04-01,FCLGA1700,1400.0,8
Intel Core i7-13700,0.0,65.0,2022-08-01,FCLGA1700,2100.0,8
Intel Core i7-13700K,439.99,125.0,2022-10-01,FCLGA1700,4200.0,8
Intel Core i7-13700KF,422.61,125.0,2022-10-01,FCLGA1700,4200.0,8
Intel Core i7-2600 @ 3.40GHz,58.51,95.0,2010-12-01,LGA1155,3400.0,4
Intel Core i7-2600K @ 3.40GHz,77.0,95.0,2010-11-01,LGA1155,3400.0,4
Intel Core i7-2600S @ 2.80GHz,249.0,65.0,2011-02-01,LGA1155,2800.0,4
Intel Core i7-2655LE @ 2.20GHz,0.0,25.0,2011-04-01,BGA1023,2200.0,2
Intel Core i7-2700K @ 3.50GHz,84.99,95.0,2011-10-01,LGA1155,3500.0,4
Intel Core i7-3770 @ 3.40GHz,86.78,77.0,2012-03-01,LGA1155,3400.0,4
Intel Core i7-3770K @ 3.50GHz,115.99,77.0,2012-04-01,LGA1155,3500.0,4
Intel Core i7-3770S @ 3.10GHz,109.0,65.0,2012-05-01,LGA1155,3100.0,4
Intel Core i7-3770T @ 2.50GHz,156.59,45.0,2012-05-01,LGA1155,2500.0,4
Intel Core i7-3820 @ 3.60GHz,49.99,130.0,2012-01-01,LGA2011,3600.0,4
Intel Core i7-3930K @ 3.20GHz,399.1,130.0,2011-11-01,LGA2011,3200.0,6
Intel Core i7-3960X @ 3.30GHz,1803.0,130.0,2011-11-01,LGA2011,3300.0,6
Intel Core i7-3970X @ 3.50GHz,189.88,150.0,2012-01-01,LGA2011,3500.0,6
Intel Core i7-4610Y @ 1.70GHz,0.0,11.5,2013-01-01,BGA1168,1700.0,2
Intel Core i7-4700EQ @ 2.40GHz,0.0,47.0,2013-06-01,FCBGA1364,2400.0,4
Intel Core i7-4765T @ 2.00GHz,498.95,35.0,2013-04-01,FCLGA1150,2000.0,4
Intel Core i7-4770 @ 3.40GHz,99.75,84.0,2013-06-01,LGA1150,3400.0,4
Intel Core i7-4770K @ 3.50GHz,127.0,84.0,2013-06-01,LGA1150,3500.0,4
Intel Core i7-4770R @ 3.20GHz,0.0,65.0,2014-01-01,FCBGA1364,3200.0,4
Intel Core i7-4770S @ 3.10GHz,118.96,65.0,2013-06-01,LGA1150,3100.0,4
Intel Core i7-4770T @ 2.50GHz,770.0,45.0,2013-01-01,LGA1150,2500.0,4
Intel Core i7-4770TE @ 2.30GHz,0.0,45.0,2015-07-01,LGA1150,2300.0,4
Intel Core i7-4771 @ 3.50GHz,129.74,84.0,2013-01-01,LGA1150,3500.0,4
Intel Core i7-4785T @ 2.20GHz,0.0,35.0,2014-06-01,FCLGA1150,2200.0,4
Intel Core i7-4790 @ 3.60GHz,92.99,84.0,2014-05-01,FCLGA1150,3600.0,4
Intel Core i7-4790K @ 4.00GHz,187.0,88.0,2014-06-01,LGA1150,4000.0,4
Intel Core i7-4790S @ 3.20GHz,187.69,65.0,2014-06-01,LGA1150,3200.0,4
Intel Core i7-4790T @ 2.70GHz,249.88,45.0,2014-05-01,LGA1150,2700.0,4
Intel Core i7-4820K @ 3.70GHz,250.0,130.0,2013-07-01,FCLGA2011,3700.0,4
Intel Core i7-4930K @ 3.40GHz,89.99,130.0,2013-01-01,LGA2011,3400.0,6
Intel Core i7-4960X @ 3.60GHz,1250.0,130.0,2013-01-01,LGA2011,3600.0,6
Intel Core i7-5675C @ 3.10GHz,0.0,65.0,2015-10-01,LGA1150,3100.0,4
Intel Core i7-5775C @ 3.30GHz,199.99,65.0,2015-06-01,FCLGA1150,3300.0,4
Intel Core i7-5775R @ 3.30GHz,0.0,65.0,2016-05-01,LGA1150,3300.0,4
Intel Core i7-5820K @ 3.30GHz,160.89,140.0,2014-09-01,LGA2011-v3,3300.0,6
Intel Core i7-5930K @ 3.50GHz,313.0,140.0,2014-08-01,LGA2011-v3,3500.0,6
Intel Core i7-5960X @ 3.00GHz,198.99,140.0,2014-08-01,LGA2011-v3,3000.0,8
Intel Core i7-6700 @ 3.40GHz,210.0,65.0,2015-09-01,LGA 1151,3400.0,4
Intel Core i7-6700K @ 4.00GHz,165.53,95.0,2015-07-01,LGA1151,4000.0,4
Intel Core i7-6700T @ 2.80GHz,275.0,35.0,2015-10-01,LGA 1151,2800.0,4
Intel Core i7-6700TE @ 2.40GHz,0.0,35.0,2016-06-01,LGA 1151,2400.0,4
Intel Core i7-6800K @ 3.40GHz,147.85,140.0,2016-05-01,LGA2011-v3,3400.0,6
Intel Core i7-6850K @ 3.60GHz,190.38,140.0,2016-06-01,FCLGA2011-3,3600.0,6
Intel Core i7-6900K @ 3.20GHz,165.36,140.0,2016-06-01,FCLGA2011-3,3200.0,8
Intel Core i7-6950X @ 3.00GHz,337.57,140.0,2016-06-01,LGA2011-v3,3000.0,10
Intel Core i7-7700 @ 3.60GHz,180.99,65.0,2016-12-01,LGA1151,3600.0,4
Intel Core i7-7700K @ 4.20GHz,248.44,95.0,2016-10-01,LGA 1151,4200.0,4
Intel Core i7-7700T @ 2.90GHz,183.68,35.0,2017-02-01,FCLGA1151,2900.0,4
Intel Core i7-7740X @ 4.30GHz,103.9,112.0,2017-07-01,FCLGA2066,4300.0,4
Intel Core i7-7800X @ 3.50GHz,435.99,140.0,2017-06-01,FCLGA2066,3500.0,6
Intel Core i7-7820X @ 3.60GHz,709.0,140.0,2017-06-01,FCLGA2066,3600.0,8
Intel Core i7-7900X @ 3.30GHz,0.0,140.0,2017-08-01,FCLGA2066,3300.0,10
Intel Core i7-8086K @ 4.00GHz,681.99,95.0,2018-06-01,FCLGA1151-2,4000.0,6
Intel Core i7-860 @ 2.80GHz,43.99,95.0,2009-09-01,LGA1156,2800.0,4
Intel Core i7-860S @ 2.53GHz,160.0,82.0,2011-04-01,LGA1156,2530.0,4
Intel Core i7-870 @ 2.93GHz,229.95,95.0,2009-09-01,LGA1156,2930.0,4
Intel Core i7-8700 @ 3.20GHz,168.89,65.0,2017-10-01,FCLGA1151-2,3200.0,6
Intel Core i7-8700K @ 3.70GHz,329.0,95.0,2017-10-01,FCLGA1151-2,3700.0,6
Intel Core i7-8700T @ 2.40GHz,335.0,35.0,2018-03-01,FCLGA1151-2,2400.0,6
Intel Core i7-870S @ 2.67GHz,0.0,82.0,2010-12-01,LGA1156,2670.0,4
Intel Core i7-875K @ 2.93GHz,420.0,95.0,2010-06-01,LGA1156,2930.0,4
Intel Core i7-880 @ 3.07GHz,338.97,95.0,2010-07-01,LGA1156,3070.0,4
